platform,video_id,comment_id,author,author_id,content,like_count,reply_count,publish_time,ip_location,sentiment,mentioned_games
youtube,OiN5f7DT1Og,UgxYNkcdda_uuA7xF6h4AaABAg,@Byeess,UCe7KUD2GDfA9WKvKj9esV0A,"啊啊啊啊 期待已久的古装mv终于来了！！！🌹
射弓箭和徒手抓剑那一幕也太帅了吧！！",58,0,5 years ago (edited),,,
youtube,OiN5f7DT1Og,UgxzO9Sr9j1uQc4kjsB4AaABAg,@依翎-p4p,UC59PCU84cI8XGMCBStSsxpA,舞蹈時的嬌媚，武裝時的霸氣，這MV簡直是電影的製作，厲害，超越了我的期待！😍加油💪💪💪💪,91,0,5 years ago,,,
youtube,OiN5f7DT1Og,Ugza6lB-gTBSRxK4FB94AaABAg,@DecemberSfy,UCMkkEf-96Y1GLUlpA4ZY2bw,"Forget Disney's Live Action Mulan, all we need is G.E.M.!",142,0,5 years ago (edited),,,
youtube,OiN5f7DT1Og,Ugx7o31A6EXogEc4epp4AaABAg,@hsu1505,UCPCV8v1o1w0MQ9wF6bdQVGA,"天啊～～MV實在是很震撼！！太用心啦～～
而且紫棋扮古裝，不管是妖嬈嫵媚得皇后還是背水一戰的將軍都好有感覺😍😍",112,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgyvjMzbyUR_oaSmNY14AaABAg,@joojiayi9869,UCfcmGDji3cxY_j_WqBH2Okw,我滴媽   太帥了 太可愛了ớ ₃ờ了解解!!!!!!!!!!!❤❤❤❤❤❤,11,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgzIQCujO_yxu-5DHxp4AaABAg,@Baby55677,UCpwZbryltu2suxTqYfXpPow,這MV真的大用心！！ 配的上她的地位,177,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgyO7-NWTH9Tw9x6Kdt4AaABAg,@wnm9404,UCE9HQtRpxyHpQNEe5_rk4RQ,"解解穿古装的样子太美了 ! ! !
射箭那一段也太帅了吧 ! ! !",48,0,5 years ago (edited),,,
youtube,OiN5f7DT1Og,UgxRtaXiPjVzxrByE9h4AaABAg,@ZionetteEsther,UCxlQYoLHMVBkVA0DsyPnV0g,这首歌也太棒了吧!! MV好厉害好像电影！如果邓紫棋演古装戏，我肯定会看。她穿古装太惊艳！帅爆了！,52,0,5 years ago (edited),,,
youtube,OiN5f7DT1Og,UgxWrDc5zFomL8goZo54AaABAg,@東尼-q9y,UCffmZSfw8FGRPdLYWfwzJyw,花木兰应该找邓紫棋来演,204,0,5 years ago,,,
youtube,OiN5f7DT1Og,Ugxyk6Li8K12EMeZwXF4AaABAg,@shinyi1027,UCxW9jQnsPY3PqDuZntiHrPQ,"好喜歡這首歌💛💛
紫棋不管什麼風格都好好看😳😳",62,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgyrHenaULOLHuEAhZJ4AaABAg,@AKABlack1121,UCwSwch4p1qG859kOn5yKYkw,"真正的敵人就是自己！為自己覺醒而戰！
女人是天后 男人是皇帝！很有勵志的新歌！
你覺醒了沒？ 😎跟古代一樣啦！看自己怎麼稱霸江山！😎",152,0,5 years ago (edited),,,
youtube,OiN5f7DT1Og,UgzRn9cGYON6UpP30ip4AaABAg,@chubby_deity3143,UC5WFB77frZ9Ve9n7YYYOWYg,When a 3 min MV is better than a 2 hour Disney movie.,42,0,5 years ago,,,
youtube,OiN5f7DT1Og,Ugyw5YC5YSFgNjpT5Z94AaABAg,@坚果-y7o,UCkOK7VBoGm7p7SToYXx373A,將軍風格也太帥了啦啦啦啦，武則天造型太驚艷了!!! 大家覺醒起來!!高音呼喚你!!!❤️,74,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgyqJZYay4_vX0uVrEB4AaABAg,@chenfookching9477,UCxBJv7XJwkTC-WAfw9JOZvQ,紫棋解解穿古装竟然也那么好看!歌也超好听~~~~(>_<)~~~~哭了!怎么会有这么完美的仙女!,54,0,5 years ago (edited),,,
