platform,video_id,comment_id,author,author_id,content,like_count,reply_count,publish_time,ip_location,sentiment,mentioned_games
youtube,U1gLfDWbX9Y,UgzqakHus0I-GL8eAqd4AaABAg,@xoaoyiteng4114,UCs5GaPN_pajmalS5zR2O35Q,"陆老去世了,这两天也开始玩三国怀旧,选了三顾茅庐时期的蜀国,一座新野要抗曹操 感觉很刺激",0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgzdOoklr8cDBPIjp6x4AaABAg,@uniquet9474,UCtCu8UmbZBUVlvMHzogvYUg,没想到琥珀之爱跟老孙的讲解风格还挺搭的,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgwaeykfGfFg9fJ1qOl4AaABAg,@Dashin43,UCa6JO-MUqlsBeO5SKjbFivA,這系列的遊戲感覺蠻有趣的，期待出新的,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgzQr6dmH2o_VUYRZnB4AaABAg,@please119,UCU1PFQeUXUvZUlTwSrueK-Q,14:20 我還以為是山賊王繼位了,1,0,3 years ago,,,
youtube,U1gLfDWbX9Y,Ugw8Mas4polx5hzRmyB4AaABAg,@柳生葉開,UCAcGNaaiFcO-U4Um40x6hfA,七代 我比較喜歡自創武將然後自創國家 在右下方最小的島 慢慢反攻上去 這種樂趣 也是很極限的爽感,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgyJj-vvWvFi7fE9eQZ4AaABAg,@吳炳宗-r8i,UC4R3SBz2r20r3bPff5f1cWA,老孫還真帥😂😂😂,0,0,2 years ago,,,
youtube,U1gLfDWbX9Y,UgwswRnSRhUkcsePO_Z4AaABAg,@magiciek,UCpI9seIkLqpkxuRbC40DC6Q,這遊戲就是參考了 SS超經典的 《聖龍戰記》那片真的非常耐玩，畫面也很精美,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgzDdwY6drRzTEQ3-f94AaABAg,@jimmytang6091,UCJFMkwm0yw40WxIUSywrP0g,"這個真的好玩！
特別是山洞跟事件還有神獸😂",1,0,3 years ago,,,
youtube,U1gLfDWbX9Y,Ugz2OkrMyp3ekhYPvR54AaABAg,@黃政閔-u7e,UCnRWTKYyzA7Sd3rsoKtpngQ,我從五代開始玩，7代2022還用steam回味,1,0,3 years ago,,,
youtube,U1gLfDWbX9Y,Ugy-d7Dm0I5DsMeO4Ot4AaABAg,@oreoDryad,UCyC_sjtk0EzoKZ19FOBOd2Q,我的童年有很多時間在三國群英傳度過的 玩過2~7代 甚至online 玩最久的是7代 以前玩真的很有趣 感謝老孫提到這個經典,7,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxKMRvbY9bYuM6p-nR4AaABAg,@vincentwong9001,UCGqh6sTcD5TH0T7VbB2pnXg,我真服了老孫，屈人之兵🤣🤣🤣,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgzYO2a4D5uOjGz_Xqh4AaABAg,@韦恩-u3k,UCPRXn-vyoDlFy0C4cqLqZ0A,必须点赞,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgzGd0yluoabm-C2N3F4AaABAg,@Tokyo-Mikey-08,UCjDqg7sjqfR5HwZMcVVFyAA,自從入手4代後從單機玩到online在到手遊最後是三國群英傳8，每次都有不同的發現很有趣的。,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxodEV-WOiWEpxiZrh4AaABAg,@jamesqiu6507,UCOyHmymifmHjf0OtF5KUUiQ,满满都是回忆和情怀……太忙了，没时间玩……😮‍💨,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgwMo1IOum2sQNmYtb54AaABAg,@傅夢夢,UC69wxXvMvQ8hqxiOoqh_5wQ,花補助無敵猛,1,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgybnwbKjNqUsnhoKzJ4AaABAg,@ching-hsuhsieh8973,UCdDmJlTWPulMWwb0Szutgug,從三國群英變躲貓貓變大家來找渣😂,1,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxHUgoK8VUNz5aiekp4AaABAg,@MrWongSing,UC3yWddShv9yNutlKs_M9Zeg,二代個人最喜歡,0,0,9 months ago,,,
youtube,U1gLfDWbX9Y,Ugw6oPdLveXYRxTDdL14AaABAg,@subjimmy0909,UCHuLRymFXOfxAbjbew7rstQ,我還是最愛群雄割據，呂布開無雙就是爽啊～,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgyUM49tB9ictNgdDXN4AaABAg,@winmarco2005,UC-ntpCz6df2W4lqR7CAPDVw,曾經很喜歡這遊戲.,0,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgwPZ3coeAx0L5tvmO94AaABAg,@Dani-uu9hm,UC_0L-_96oVxE2CNtmh5_WYg,哈哈哈，前两天刚买了。好久没玩，连着玩了3天,0,0,3 years ago,,,
