platform,video_id,comment_id,author,author_id,content,like_count,reply_count,publish_time,ip_location,sentiment,mentioned_games
youtube,CEkwIr1eNNA,Ugy-sDE8XcjVLJ1VWtt4AaABAg,@viver1544,UCOHPmcgPtDT4sad0QKD3IiA,"無双から結構影響受けてるけど、
董卓、呂布、張飛とかの声が脳内再生されるくらいそれそれーってなるw",2,0,11 months ago,,,
youtube,CEkwIr1eNNA,Ugyax03Y8kkIlR2R_G14AaABAg,@ざき-z1v,UCIkUkl8eyS3XZoYucrKfSdw,"めちゃくちゃ面白かったです。
昔から三国志好きですが、もっと好きになりました",2,0,2 months ago,,,
youtube,CEkwIr1eNNA,UgzLGCqZ5XUqqX12iAN4AaABAg,@gaopi_SRC,UCkXBeV6nyA4B2pXXKZXm2xQ,面白い🤣❤いつも熱のこもった語りありがとうございます🙏,3,0,11 months ago,,,
youtube,CEkwIr1eNNA,Ugyhiu1papHS0YxZtph4AaABAg,@りりり-t2w-q8d,UCbZAwpaGjdAPzOHIBSk2IeQ,"ありがとうございます😊
わたしは三国志の事はまったく知りませんでしたが、子供に歴史を興味持って欲しくてこの動画を見ました。面白いよってところを子供に説明したら、子供が興味を持ってくれました。感謝です。",0,0,10 months ago,,,
youtube,CEkwIr1eNNA,UgwM5IrS_PBWAupenDV4AaABAg,@joelyion1982,UC5Ky3iUrDfDBZCDsDvBE3hA,スーツはかっこいいね,6,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgxqeAO1-0CA3aWgz9l4AaABAg,@Camposterity,UCmfmI0WzeTyE4JwvUIQyaEw,民間伝承はこのように作られたっていう動画ですね。おもしろすぎる。,2,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgyngIK27Qy7j5OVxzp4AaABAg,@両儀式-f4v,UCFpQc7P9x69jsEOwe2tp2lQ,"あっちゃん話上手すぎます
本当にわかりやすい解説だと思いました",1,0,11 months ago,,,
youtube,CEkwIr1eNNA,Ugzrh1ZJ-eV0Q0ZeKKB4AaABAg,@いかちょろりんSRC,UC9xR1uM9F9jVmqbm8l-CBbg,世界史の中国史の授業を見返していて、また三國志を観たいなぁと思っていた所でした🙌✨楽しみます☺！,20,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgxL2kwtidV4IANWXKR4AaABAg,@ぐちょぐっちょん,UCpJjtXoFJ6ErX71wvpQIOow,"中田さん
才が突出されております",2,0,11 months ago,,,
youtube,CEkwIr1eNNA,Ugz237W-a8lDCUS4b8Z4AaABAg,@joe_star5555,UCdYAFuPArtKZ1HLtz1XvSaQ,"約2時間ずっと楽しく見れました！
三国志面白い〜！！！",2,0,10 months ago,,,
youtube,CEkwIr1eNNA,UgwIbT5NcCPK1rltvNt4AaABAg,@haku4717,UCtV4DduvIo2vo7OjwtzrBrw,"はい喜んで🎉
通しで聞くのが快感です♪",3,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgwKuWS4XOZBaKQeahl4AaABAg,@伊達者,UChWapryFUr5jNiT9-YBNV0w,毎回話し方の勉強になります。,1,0,11 months ago,,,
youtube,CEkwIr1eNNA,Ugz793Hn3yZaSp_Bzwx4AaABAg,@ベルカンプ-m3v,UCUtrE6rFcJFWTkxhnnQniZQ,歴史系の漫談が1番大好きです😊,4,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgzyYI0d0wh38PR3he54AaABAg,@やっこちゃんSRC,UCmemmhxWLomvKGEzBzLtevw,わわ！油断してたらアップデート版来てた〜！！！,3,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgzdWKgQWESeh2K_3nl4AaABAg,@ピエール-n4p,UCVGaM6wvc-lIyrMhuEKughQ,エクストリーム世界史で見始めたので嬉しいです,2,0,10 months ago,,,
youtube,CEkwIr1eNNA,UgwbYyOWHpRb3x-INkt4AaABAg,@kjggg118,UCR-RJih6hLvdCQdy8t0HGCg,来た三国志！,8,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgwnXWVe3i8p-81lhTx4AaABAg,@may_2772,UCXgIWta1qLq9YwGLz--E-ag,約20年前に横山三国志を読みました。上司と話が弾むようになって良かったです。内容をだいぶ忘れてしまっていたので、復習になってありがたかったです🙏今度は吉川三国志を読める大人になりたいです,1,0,10 months ago,,,
youtube,CEkwIr1eNNA,Ugw84GMt9LAmn4WlTfd4AaABAg,@honhon555,UCWlIZwegmnBSFOf_ePAJoTg,今日もありがとうございます。,1,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgysWRfPH7QVWLH9qY94AaABAg,@tom-o-v1p,UCzm55jvgTgXtbL0s0tK_Bbg,"いやぁ〜乱世乱世！
中学の時家にあった横山三国志の漫画10周は読んでた気がする！
懐かしい！",15,0,11 months ago,,,
youtube,CEkwIr1eNNA,Ugz4DqgIAr1bFVPjuZd4AaABAg,@あんちゃん-v1f,UCQLwP4KJML8JUz69w3JKvEQ,引き込まれる楽しい動画でした♪アッちゃんカッコいー&張角の後ろに手が入る〜カッキーン💡,1,0,10 months ago,,,
