platform,video_id,comment_id,author,author_id,content,like_count,reply_count,publish_time,ip_location,sentiment,mentioned_games
youtube,2-PMKXu01Ag,UgyT68KkRRrFOYh41gV4AaABAg,@dalinphlek7585,UCGTyJ9YWTLaQI0PH1aNFLTQ,Eng sub plzzz🥺❤️,4,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugz6cvhSp31BocdJtap4AaABAg,@winnieli7398,UCMvJxUy7pgBGqMSar8rmAIg,神奇的是：我没觉得我想哭，但眼泪却自己掉下来了,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgyVrXbgyXUF8xCGB9N4AaABAg,@krystynasiupik845,UCt7CcDntUmOvy3qKiY3Ob-A,💘💘💘💕🌌💖😭✨✨💗piękny film 👏👏👏,0,0,3 years ago,,,
youtube,2-PMKXu01Ag,UgzwMWyTWkJzgGZ5DfN4AaABAg,@aditi....5104,UCtT6IeB8nkZqDXf7Cq3nXIQ,"The main hero suffered like yu sifeng in love and redemption,  also like yuchi longyuan in miss the dragon",2,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgxoH-rgmYyrQiP9MP14AaABAg,@yyuy2710,UCo7_AKKINpxA9XaE1R4-0pQ,Yaaaa keske ingilizce alt yazili da koysaniz cok guzel filmler var🙏😊,2,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugx4ND2X4ldPrr642Dx4AaABAg,@anexbernal3910,UCB5Y8GKE1tGn4p_1Gv3T9Gw,Hoping all posted movies have English sub title we don't understand  it,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgwT7ejJ_RRuWdrf8Al4AaABAg,@鄭榆榆-x3o,UC3WfG0JZn_A40bqMMRDxjEg,"這部超級好看！劇情也很棒！
我重看好幾遍",19,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgyktxKR9a60d4aY-nt4AaABAg,@shamagshama,UC9QitOIzjMXUnqEldn2HcHQ,Pls English subtitles,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgyMrZ8xjSmX6yOPpQ54AaABAg,@ucokani3111,UCIKmI_lYuNPKQqi-at8Jf4A,08,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugy7O-KoHFPIw0YDtBB4AaABAg,@kolokayngbatangas,UCNpx7-Iy7swPPZwrrPpmysA,"PLEASE ADMIN ,,DO CC PLEASE",4,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgzgzaR7mNikhXqF-dd4AaABAg,@cristinatheiler2053,UCoQ7RKs7UJ7gKA6a16BuQNg,english please,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgxmGSdBQI47iDF26514AaABAg,@kriegermaria9923,UC3xqSh_lEz9zMuduo6XpViQ,She love his wings to cuddle,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgwtJ4AYdElQ7Q-bev94AaABAg,@thepiratezchannels9592,UCjsZTpXDwuM6piONRgC5gRQ,Eng sub please,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugy2hVK_5BzbZTkas3x4AaABAg,@ireelyblue5030,UC0cXOBSqW_28-QKzp6b5XNQ,This story is like the tale of the nine tailed fox a Korean series,2,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgzWy_B4NSsob0JI_x94AaABAg,@shadownessy1147,UCyCATtzPvJ3C4hNHYe4bm8w,English subtitles please,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugz5zAGdBLK1RfHCGW94AaABAg,@susmitashrestha1689,UCl9d-KndSZl2H28XdQ_97Og,movie nane and English subtitles,0,0,3 years ago (edited),,,
youtube,2-PMKXu01Ag,UgxOeIDRra5SHoZANQx4AaABAg,@maryinyrussi1946,UCVMoam3yMNvxXkp4sOwwK8Q,Subtítulos en español por favor gracias,7,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgwmWdmMiy0Brk73DDJ4AaABAg,@جيلالطيبين-ظ8ل,UCM3VG4hzCAaS4fR-9W0rxmg,ترجمه للعربيه  الفلم باين عليه روعه👍,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgzQd6JezE4guGhCKBh4AaABAg,@Daniela-zd1qq,UCN_3cwLHCtLiIYIZn7Z9wsQ,"""suffering of love"" 🥰🥰🥰🥰🥰",0,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugy4jDAASmXyH2maHxx4AaABAg,@lovetess4443,UCi7qYsWoX45NurjBtrrHQ9g,English sub plz,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgwHlTpeYQfo1OUDSXB4AaABAg,@kriegermaria9923,UC3xqSh_lEz9zMuduo6XpViQ,She knows he loves her thats why this failed from start it breaks her heart seeing him unhappy her being with someoneelse shes smart figured it out,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgwXdiIwozTF3intZ454AaABAg,@李云潇-r5d,UCUoV538s3cOLTz-CF3M_lUA,还挺好看的呢，心疼男主😭😭😭,0,0,3 years ago,,,
youtube,2-PMKXu01Ag,Ugwge5cTdH7vdyDx0U14AaABAg,@nayagorjan5288,UCsYP6xcysOZhoK5PMycIP9Q,Can you tell me english title please,0,0,3 years ago,,,
youtube,2-PMKXu01Ag,UgyczskwdmM2sKTDz7d4AaABAg,@Emeris-1126,UCnm3aU_ZBcvedjLsXsSB1tg,😥😥😥,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgwT7ejJ_RRuWdrf8Al4AaABAg.9QISnBrhCFD9b7itglCtqH,@ضوءالقمر-ذ7ن3ه,UC9NuWK49il_8-8CqPchL0Vw,What is the name drama,0,0,3 years ago,,,
youtube,2-PMKXu01Ag,UgzprYT_XaIQGC5VWhF4AaABAg,@mhizbeckysunday6699,UCFXe5fKWmSJsgvXSoJ9S_4g,Eng sub pls,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,UgyHC9mI1Z8cZY2ldI14AaABAg,@florgoncalves1284,UCWt_ZOs5yXQ-YZtwNshIZIQ,"Subtítulos en español por favor, tengo muchas ganas de ver está película.🙏🙏🙏",0,0,3 years ago,,,
youtube,2-PMKXu01Ag,UgwbsKYgFKa9kwKvReV4AaABAg,@salutcestmoi1561,UCNTA51pwEvPUJWldbeY7atw,This is exactly what happen in my mind with anime….,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugynw8GQc0skJ3orjrJ4AaABAg,@楊秀瑛-m3f,UCnCabSbMA0t2PugUBodau2g,以家人之名的小橙子，漂亮又會演,0,0,4 years ago,,,
youtube,2-PMKXu01Ag,Ugzf_w67Q2KaNUYNlWB4AaABAg,@rikivirmansyah8172,UCkax56tm3WBBz03rQQIXs5g,Please subtitle inglis,1,0,4 years ago,,,
